,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate
6660,South East,Macrolides,2020-08-01,10.0,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,9.81
6661,South East,Macrolides,2020-08-01,10.0,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,27.87
6662,South East,Penicillin,2020-08-01,5.56,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,1.38
6663,South East,Penicillin,2020-08-01,5.56,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,0.8
6664,South East,Penicillin,2020-08-01,5.56,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,9.81
6665,South East,Penicillin,2020-08-01,5.56,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,27.87
6666,South East,Glycopeptides,2020-09-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,1.37
6667,South East,Glycopeptides,2020-09-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,0.83
6668,South East,Glycopeptides,2020-09-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,9.86
6669,South East,Glycopeptides,2020-09-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,27.82
6670,South East,Glycopeptides,2020-09-01,39.67,e_faecium,e_faecium__Glycopeptides__South East,South East,1.37
6671,South East,Glycopeptides,2020-09-01,39.67,e_faecium,e_faecium__Glycopeptides__South East,South East,0.83
6672,South East,Glycopeptides,2020-09-01,39.67,e_faecium,e_faecium__Glycopeptides__South East,South East,9.86
6673,South East,Glycopeptides,2020-09-01,39.67,e_faecium,e_faecium__Glycopeptides__South East,South East,27.82
6674,South East,Amikacin,2020-09-01,2.15,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,1.37
6675,South East,Amikacin,2020-09-01,2.15,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,0.83
6676,South East,Amikacin,2020-09-01,2.15,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,9.86
6677,South East,Amikacin,2020-09-01,2.15,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,27.82
6678,South East,Carbapenems,2020-09-01,0.44,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,1.37
6679,South East,Carbapenems,2020-09-01,0.44,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,0.83
6680,South East,Carbapenems,2020-09-01,0.44,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,9.86
6681,South East,Carbapenems,2020-09-01,0.44,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,27.82
6682,South East,Ciprofloxacin,2020-09-01,14.16,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.37
6683,South East,Ciprofloxacin,2020-09-01,14.16,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.83
6684,South East,Ciprofloxacin,2020-09-01,14.16,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,9.86
6685,South East,Ciprofloxacin,2020-09-01,14.16,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.82
6686,South East,Co-amoxiclav,2020-09-01,35.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,1.37
6687,South East,Co-amoxiclav,2020-09-01,35.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,0.83
6688,South East,Co-amoxiclav,2020-09-01,35.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,9.86
6689,South East,Co-amoxiclav,2020-09-01,35.16,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,27.82
6690,South East,Gentamicin,2020-09-01,7.96,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,1.37
6691,South East,Gentamicin,2020-09-01,7.96,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,0.83
6692,South East,Gentamicin,2020-09-01,7.96,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,9.86
6693,South East,Gentamicin,2020-09-01,7.96,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,27.82
6694,South East,Piperacillin with tazobactam,2020-09-01,16.07,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,1.37
6695,South East,Piperacillin with tazobactam,2020-09-01,16.07,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,0.83
6696,South East,Piperacillin with tazobactam,2020-09-01,16.07,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,9.86
6697,South East,Piperacillin with tazobactam,2020-09-01,16.07,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,27.82
6698,South East,Third Generation Cephalosporins,2020-09-01,15.49,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,1.37
6699,South East,Third Generation Cephalosporins,2020-09-01,15.49,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,0.83
6700,South East,Third Generation Cephalosporins,2020-09-01,15.49,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,9.86
6701,South East,Third Generation Cephalosporins,2020-09-01,15.49,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,27.82
6702,South East,Amikacin,2020-09-01,1.6,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,1.37
6703,South East,Amikacin,2020-09-01,1.6,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,0.83
6704,South East,Amikacin,2020-09-01,1.6,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,9.86
6705,South East,Amikacin,2020-09-01,1.6,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,27.82
6706,South East,Carbapenems,2020-09-01,6.25,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,1.37
6707,South East,Carbapenems,2020-09-01,6.25,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,0.83
6708,South East,Carbapenems,2020-09-01,6.25,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,9.86
6709,South East,Carbapenems,2020-09-01,6.25,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,27.82
6710,South East,Ceftazidime,2020-09-01,4.24,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,1.37
6711,South East,Ceftazidime,2020-09-01,4.24,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,0.83
6712,South East,Ceftazidime,2020-09-01,4.24,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,9.86
6713,South East,Ceftazidime,2020-09-01,4.24,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,27.82
6714,South East,Ciprofloxacin,2020-09-01,3.01,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,1.37
6715,South East,Ciprofloxacin,2020-09-01,3.01,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,0.83
6716,South East,Ciprofloxacin,2020-09-01,3.01,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,9.86
6717,South East,Ciprofloxacin,2020-09-01,3.01,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,27.82
6718,South East,Piperacillin with tazobactam,2020-09-01,3.15,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,1.37
6719,South East,Piperacillin with tazobactam,2020-09-01,3.15,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,0.83
6720,South East,Piperacillin with tazobactam,2020-09-01,3.15,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,9.86
6721,South East,Piperacillin with tazobactam,2020-09-01,3.15,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,27.82
6722,South East,Macrolides,2020-09-01,11.9,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,1.37
6723,South East,Macrolides,2020-09-01,11.9,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,0.83
6724,South East,Macrolides,2020-09-01,11.9,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,9.86
6725,South East,Macrolides,2020-09-01,11.9,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,27.82
6726,South East,Penicillin,2020-09-01,10.26,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,1.37
6727,South East,Penicillin,2020-09-01,10.26,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,0.83
6728,South East,Penicillin,2020-09-01,10.26,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,9.86
6729,South East,Penicillin,2020-09-01,10.26,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,27.82
6730,South East,Glycopeptides,2020-10-01,45.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,1.34
6731,South East,Glycopeptides,2020-10-01,45.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,0.78
6732,South East,Glycopeptides,2020-10-01,45.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,10.0
6733,South East,Glycopeptides,2020-10-01,45.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,27.78
6734,South East,Glycopeptides,2020-10-01,43.33,e_faecium,e_faecium__Glycopeptides__South East,South East,1.34
6735,South East,Glycopeptides,2020-10-01,43.33,e_faecium,e_faecium__Glycopeptides__South East,South East,0.78
6736,South East,Glycopeptides,2020-10-01,43.33,e_faecium,e_faecium__Glycopeptides__South East,South East,10.0
6737,South East,Glycopeptides,2020-10-01,43.33,e_faecium,e_faecium__Glycopeptides__South East,South East,27.78
6738,South East,Amikacin,2020-10-01,1.48,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,1.34
6739,South East,Amikacin,2020-10-01,1.48,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,0.78
6740,South East,Amikacin,2020-10-01,1.48,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,10.0
6741,South East,Amikacin,2020-10-01,1.48,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,27.78
6742,South East,Carbapenems,2020-10-01,0.4,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,1.34
6743,South East,Carbapenems,2020-10-01,0.4,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,0.78
6744,South East,Carbapenems,2020-10-01,0.4,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,10.0
6745,South East,Carbapenems,2020-10-01,0.4,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,27.78
6746,South East,Ciprofloxacin,2020-10-01,16.46,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.34
6747,South East,Ciprofloxacin,2020-10-01,16.46,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.78
6748,South East,Ciprofloxacin,2020-10-01,16.46,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.0
6749,South East,Ciprofloxacin,2020-10-01,16.46,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.78
6750,South East,Co-amoxiclav,2020-10-01,35.27,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,1.34
6751,South East,Co-amoxiclav,2020-10-01,35.27,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,0.78
6752,South East,Co-amoxiclav,2020-10-01,35.27,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,10.0
6753,South East,Co-amoxiclav,2020-10-01,35.27,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,27.78
6754,South East,Gentamicin,2020-10-01,13.01,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,1.34
6755,South East,Gentamicin,2020-10-01,13.01,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,0.78
6756,South East,Gentamicin,2020-10-01,13.01,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,10.0
6757,South East,Gentamicin,2020-10-01,13.01,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,27.78
6758,South East,Piperacillin with tazobactam,2020-10-01,15.38,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,1.34
6759,South East,Piperacillin with tazobactam,2020-10-01,15.38,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,0.78
6760,South East,Piperacillin with tazobactam,2020-10-01,15.38,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,10.0
6761,South East,Piperacillin with tazobactam,2020-10-01,15.38,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South East,South East,27.78
6762,South East,Third Generation Cephalosporins,2020-10-01,16.13,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,1.34
6763,South East,Third Generation Cephalosporins,2020-10-01,16.13,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,0.78
6764,South East,Third Generation Cephalosporins,2020-10-01,16.13,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,10.0
6765,South East,Third Generation Cephalosporins,2020-10-01,16.13,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South East,South East,27.78
6766,South East,Amikacin,2020-10-01,1.64,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,1.34
6767,South East,Amikacin,2020-10-01,1.64,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,0.78
6768,South East,Amikacin,2020-10-01,1.64,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,10.0
6769,South East,Amikacin,2020-10-01,1.64,p_aeruginosa,p_aeruginosa__Amikacin__South East,South East,27.78
6770,South East,Carbapenems,2020-10-01,4.58,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,1.34
6771,South East,Carbapenems,2020-10-01,4.58,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,0.78
6772,South East,Carbapenems,2020-10-01,4.58,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,10.0
6773,South East,Carbapenems,2020-10-01,4.58,p_aeruginosa,p_aeruginosa__Carbapenems__South East,South East,27.78
6774,South East,Ceftazidime,2020-10-01,3.18,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,1.34
6775,South East,Ceftazidime,2020-10-01,3.18,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,0.78
6776,South East,Ceftazidime,2020-10-01,3.18,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,10.0
6777,South East,Ceftazidime,2020-10-01,3.18,p_aeruginosa,p_aeruginosa__Ceftazidime__South East,South East,27.78
6778,South East,Ciprofloxacin,2020-10-01,3.85,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,1.34
6779,South East,Ciprofloxacin,2020-10-01,3.85,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,0.78
6780,South East,Ciprofloxacin,2020-10-01,3.85,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,10.0
6781,South East,Ciprofloxacin,2020-10-01,3.85,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South East,South East,27.78
6782,South East,Piperacillin with tazobactam,2020-10-01,2.52,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,1.34
6783,South East,Piperacillin with tazobactam,2020-10-01,2.52,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,0.78
6784,South East,Piperacillin with tazobactam,2020-10-01,2.52,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,10.0
6785,South East,Piperacillin with tazobactam,2020-10-01,2.52,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South East,South East,27.78
6786,South East,Macrolides,2020-10-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,1.34
6787,South East,Macrolides,2020-10-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,0.78
6788,South East,Macrolides,2020-10-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,10.0
6789,South East,Macrolides,2020-10-01,5.88,s_pneumoniae,s_pneumoniae__Macrolides__South East,South East,27.78
6790,South East,Penicillin,2020-10-01,6.38,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,1.34
6791,South East,Penicillin,2020-10-01,6.38,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,0.78
6792,South East,Penicillin,2020-10-01,6.38,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,10.0
6793,South East,Penicillin,2020-10-01,6.38,s_pneumoniae,s_pneumoniae__Penicillin__South East,South East,27.78
6794,South East,Glycopeptides,2020-11-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,1.31
6795,South East,Glycopeptides,2020-11-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,0.76
6796,South East,Glycopeptides,2020-11-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,10.19
6797,South East,Glycopeptides,2020-11-01,46.33,e_faecalis,e_faecalis__Glycopeptides__South East,South East,27.72
6798,South East,Glycopeptides,2020-11-01,44.0,e_faecium,e_faecium__Glycopeptides__South East,South East,1.31
6799,South East,Glycopeptides,2020-11-01,44.0,e_faecium,e_faecium__Glycopeptides__South East,South East,0.76
6800,South East,Glycopeptides,2020-11-01,44.0,e_faecium,e_faecium__Glycopeptides__South East,South East,10.19
6801,South East,Glycopeptides,2020-11-01,44.0,e_faecium,e_faecium__Glycopeptides__South East,South East,27.72
6802,South East,Amikacin,2020-11-01,1.83,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,1.31
6803,South East,Amikacin,2020-11-01,1.83,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,0.76
6804,South East,Amikacin,2020-11-01,1.83,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,10.19
6805,South East,Amikacin,2020-11-01,1.83,k_pneumoniae,k_pneumoniae__Amikacin__South East,South East,27.72
6806,South East,Carbapenems,2020-11-01,0.39,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,1.31
6807,South East,Carbapenems,2020-11-01,0.39,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,0.76
6808,South East,Carbapenems,2020-11-01,0.39,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,10.19
6809,South East,Carbapenems,2020-11-01,0.39,k_pneumoniae,k_pneumoniae__Carbapenems__South East,South East,27.72
6810,South East,Ciprofloxacin,2020-11-01,15.02,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,1.31
6811,South East,Ciprofloxacin,2020-11-01,15.02,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,0.76
6812,South East,Ciprofloxacin,2020-11-01,15.02,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,10.19
6813,South East,Ciprofloxacin,2020-11-01,15.02,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South East,South East,27.72
6814,South East,Co-amoxiclav,2020-11-01,40.39,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,1.31
6815,South East,Co-amoxiclav,2020-11-01,40.39,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,0.76
6816,South East,Co-amoxiclav,2020-11-01,40.39,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,10.19
6817,South East,Co-amoxiclav,2020-11-01,40.39,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South East,South East,27.72
6818,South East,Gentamicin,2020-11-01,13.57,k_pneumoniae,k_pneumoniae__Gentamicin__South East,South East,1.31
