,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
11127,South West,Ciprofloxacin,2022-03-01,E-coli,13.48,E-coli__Ciprofloxacin__South West,South West,1.28
11128,South West,Co-amoxiclav,2022-03-01,E-coli,42.06,E-coli__Co-amoxiclav__South West,South West,1.28
11129,South West,Gentamicin,2022-03-01,E-coli,10.27,E-coli__Gentamicin__South West,South West,1.28
11130,South West,Piperacillin with tazobactam,2022-03-01,E-coli,8.57,E-coli__Piperacillin with tazobactam__South West,South West,1.28
11131,South West,Third Generation Cephalosporins,2022-03-01,E-coli,10.06,E-coli__Third Generation Cephalosporins__South West,South West,1.28
11132,South West,Amikacin,2022-03-01,K-pneumoniae,1.0,K-pneumoniae__Amikacin__South West,South West,1.28
11133,South West,Carbapenems,2022-03-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.28
11134,South West,Ciprofloxacin,2022-03-01,K-pneumoniae,12.7,K-pneumoniae__Ciprofloxacin__South West,South West,1.28
11135,South West,Co-amoxiclav,2022-03-01,K-pneumoniae,23.48,K-pneumoniae__Co-amoxiclav__South West,South West,1.28
11136,South West,Gentamicin,2022-03-01,K-pneumoniae,6.62,K-pneumoniae__Gentamicin__South West,South West,1.28
11137,South West,Piperacillin with tazobactam,2022-03-01,K-pneumoniae,15.56,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.28
11138,South West,Third Generation Cephalosporins,2022-03-01,K-pneumoniae,13.67,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.28
11139,South West,Amikacin,2022-03-01,P-aeruginosa,1.54,P-aeruginosa__Amikacin__South West,South West,1.28
11140,South West,Carbapenems,2022-03-01,P-aeruginosa,13.7,P-aeruginosa__Carbapenems__South West,South West,1.28
11141,South West,Ceftazidime,2022-03-01,P-aeruginosa,4.05,P-aeruginosa__Ceftazidime__South West,South West,1.28
11142,South West,Ciprofloxacin,2022-03-01,P-aeruginosa,5.63,P-aeruginosa__Ciprofloxacin__South West,South West,1.28
11143,South West,Piperacillin with tazobactam,2022-03-01,P-aeruginosa,2.7,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.28
11144,South West,Macrolides,2022-03-01,S-pneumoniae,6.25,S-pneumoniae__Macrolides__South West,South West,1.28
11145,South West,Penicillin,2022-03-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.28
11146,South West,Glycopeptides,2022-03-01,e-faecalis,0.0,e-faecalis__Glycopeptides__South West,South West,1.28
11147,South West,Glycopeptides,2022-03-01,e-faecium,32.32,e-faecium__Glycopeptides__South West,South West,1.28
11148,South West,Amikacin,2022-04-01,E-coli,0.68,E-coli__Amikacin__South West,South West,1.3
11149,South West,Carbapenems,2022-04-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.3
11150,South West,Ciprofloxacin,2022-04-01,E-coli,12.33,E-coli__Ciprofloxacin__South West,South West,1.3
11151,South West,Co-amoxiclav,2022-04-01,E-coli,40.08,E-coli__Co-amoxiclav__South West,South West,1.3
11152,South West,Gentamicin,2022-04-01,E-coli,10.12,E-coli__Gentamicin__South West,South West,1.3
11153,South West,Piperacillin with tazobactam,2022-04-01,E-coli,9.49,E-coli__Piperacillin with tazobactam__South West,South West,1.3
11154,South West,Third Generation Cephalosporins,2022-04-01,E-coli,9.17,E-coli__Third Generation Cephalosporins__South West,South West,1.3
11155,South West,Amikacin,2022-04-01,K-pneumoniae,1.08,K-pneumoniae__Amikacin__South West,South West,1.3
11156,South West,Carbapenems,2022-04-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__South West,South West,1.3
11157,South West,Ciprofloxacin,2022-04-01,K-pneumoniae,9.92,K-pneumoniae__Ciprofloxacin__South West,South West,1.3
11158,South West,Co-amoxiclav,2022-04-01,K-pneumoniae,26.56,K-pneumoniae__Co-amoxiclav__South West,South West,1.3
11159,South West,Gentamicin,2022-04-01,K-pneumoniae,6.87,K-pneumoniae__Gentamicin__South West,South West,1.3
11160,South West,Piperacillin with tazobactam,2022-04-01,K-pneumoniae,16.92,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.3
11161,South West,Third Generation Cephalosporins,2022-04-01,K-pneumoniae,15.67,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.3
11162,South West,Amikacin,2022-04-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.3
11163,South West,Carbapenems,2022-04-01,P-aeruginosa,7.69,P-aeruginosa__Carbapenems__South West,South West,1.3
11164,South West,Ceftazidime,2022-04-01,P-aeruginosa,3.08,P-aeruginosa__Ceftazidime__South West,South West,1.3
11165,South West,Ciprofloxacin,2022-04-01,P-aeruginosa,4.92,P-aeruginosa__Ciprofloxacin__South West,South West,1.3
11166,South West,Piperacillin with tazobactam,2022-04-01,P-aeruginosa,1.56,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.3
11167,South West,Macrolides,2022-04-01,S-pneumoniae,6.58,S-pneumoniae__Macrolides__South West,South West,1.3
11168,South West,Penicillin,2022-04-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.3
11169,South West,Glycopeptides,2022-04-01,e-faecalis,1.15,e-faecalis__Glycopeptides__South West,South West,1.3
11170,South West,Glycopeptides,2022-04-01,e-faecium,29.21,e-faecium__Glycopeptides__South West,South West,1.3
11171,South West,Amikacin,2022-05-01,E-coli,1.11,E-coli__Amikacin__South West,South West,1.32
11172,South West,Carbapenems,2022-05-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.32
11173,South West,Ciprofloxacin,2022-05-01,E-coli,11.61,E-coli__Ciprofloxacin__South West,South West,1.32
11174,South West,Co-amoxiclav,2022-05-01,E-coli,40.63,E-coli__Co-amoxiclav__South West,South West,1.32
11175,South West,Gentamicin,2022-05-01,E-coli,10.61,E-coli__Gentamicin__South West,South West,1.32
11176,South West,Piperacillin with tazobactam,2022-05-01,E-coli,9.45,E-coli__Piperacillin with tazobactam__South West,South West,1.32
11177,South West,Third Generation Cephalosporins,2022-05-01,E-coli,9.86,E-coli__Third Generation Cephalosporins__South West,South West,1.32
11178,South West,Amikacin,2022-05-01,K-pneumoniae,0.95,K-pneumoniae__Amikacin__South West,South West,1.32
11179,South West,Carbapenems,2022-05-01,K-pneumoniae,0.69,K-pneumoniae__Carbapenems__South West,South West,1.32
11180,South West,Ciprofloxacin,2022-05-01,K-pneumoniae,8.89,K-pneumoniae__Ciprofloxacin__South West,South West,1.32
11181,South West,Co-amoxiclav,2022-05-01,K-pneumoniae,24.46,K-pneumoniae__Co-amoxiclav__South West,South West,1.32
11182,South West,Gentamicin,2022-05-01,K-pneumoniae,6.29,K-pneumoniae__Gentamicin__South West,South West,1.32
11183,South West,Piperacillin with tazobactam,2022-05-01,K-pneumoniae,13.38,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.32
11184,South West,Third Generation Cephalosporins,2022-05-01,K-pneumoniae,13.01,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.32
11185,South West,Amikacin,2022-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.32
11186,South West,Carbapenems,2022-05-01,P-aeruginosa,6.06,P-aeruginosa__Carbapenems__South West,South West,1.32
11187,South West,Ceftazidime,2022-05-01,P-aeruginosa,4.48,P-aeruginosa__Ceftazidime__South West,South West,1.32
11188,South West,Ciprofloxacin,2022-05-01,P-aeruginosa,6.15,P-aeruginosa__Ciprofloxacin__South West,South West,1.32
11189,South West,Piperacillin with tazobactam,2022-05-01,P-aeruginosa,3.08,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.32
11190,South West,Macrolides,2022-05-01,S-pneumoniae,4.82,S-pneumoniae__Macrolides__South West,South West,1.32
11191,South West,Penicillin,2022-05-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.32
11192,South West,Glycopeptides,2022-05-01,e-faecalis,1.19,e-faecalis__Glycopeptides__South West,South West,1.32
11193,South West,Glycopeptides,2022-05-01,e-faecium,23.33,e-faecium__Glycopeptides__South West,South West,1.32
11194,South West,Amikacin,2022-06-01,E-coli,1.23,E-coli__Amikacin__South West,South West,1.33
11195,South West,Carbapenems,2022-06-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.33
11196,South West,Ciprofloxacin,2022-06-01,E-coli,12.6,E-coli__Ciprofloxacin__South West,South West,1.33
11197,South West,Co-amoxiclav,2022-06-01,E-coli,37.48,E-coli__Co-amoxiclav__South West,South West,1.33
11198,South West,Gentamicin,2022-06-01,E-coli,9.57,E-coli__Gentamicin__South West,South West,1.33
11199,South West,Piperacillin with tazobactam,2022-06-01,E-coli,9.02,E-coli__Piperacillin with tazobactam__South West,South West,1.33
11200,South West,Third Generation Cephalosporins,2022-06-01,E-coli,10.01,E-coli__Third Generation Cephalosporins__South West,South West,1.33
11201,South West,Amikacin,2022-06-01,K-pneumoniae,0.93,K-pneumoniae__Amikacin__South West,South West,1.33
11202,South West,Carbapenems,2022-06-01,K-pneumoniae,1.43,K-pneumoniae__Carbapenems__South West,South West,1.33
11203,South West,Ciprofloxacin,2022-06-01,K-pneumoniae,8.4,K-pneumoniae__Ciprofloxacin__South West,South West,1.33
11204,South West,Co-amoxiclav,2022-06-01,K-pneumoniae,21.17,K-pneumoniae__Co-amoxiclav__South West,South West,1.33
11205,South West,Gentamicin,2022-06-01,K-pneumoniae,5.0,K-pneumoniae__Gentamicin__South West,South West,1.33
11206,South West,Piperacillin with tazobactam,2022-06-01,K-pneumoniae,13.04,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.33
11207,South West,Third Generation Cephalosporins,2022-06-01,K-pneumoniae,11.35,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.33
11208,South West,Amikacin,2022-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.33
11209,South West,Carbapenems,2022-06-01,P-aeruginosa,4.69,P-aeruginosa__Carbapenems__South West,South West,1.33
11210,South West,Ceftazidime,2022-06-01,P-aeruginosa,4.62,P-aeruginosa__Ceftazidime__South West,South West,1.33
11211,South West,Ciprofloxacin,2022-06-01,P-aeruginosa,4.84,P-aeruginosa__Ciprofloxacin__South West,South West,1.33
11212,South West,Piperacillin with tazobactam,2022-06-01,P-aeruginosa,6.35,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.33
11213,South West,Macrolides,2022-06-01,S-pneumoniae,3.85,S-pneumoniae__Macrolides__South West,South West,1.33
11214,South West,Penicillin,2022-06-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.33
11215,South West,Glycopeptides,2022-06-01,e-faecalis,1.27,e-faecalis__Glycopeptides__South West,South West,1.33
11216,South West,Glycopeptides,2022-06-01,e-faecium,23.96,e-faecium__Glycopeptides__South West,South West,1.33
11217,South West,Amikacin,2022-07-01,E-coli,1.75,E-coli__Amikacin__South West,South West,1.34
11218,South West,Carbapenems,2022-07-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.34
11219,South West,Ciprofloxacin,2022-07-01,E-coli,14.13,E-coli__Ciprofloxacin__South West,South West,1.34
11220,South West,Co-amoxiclav,2022-07-01,E-coli,37.83,E-coli__Co-amoxiclav__South West,South West,1.34
11221,South West,Gentamicin,2022-07-01,E-coli,9.9,E-coli__Gentamicin__South West,South West,1.34
11222,South West,Piperacillin with tazobactam,2022-07-01,E-coli,9.0,E-coli__Piperacillin with tazobactam__South West,South West,1.34
11223,South West,Third Generation Cephalosporins,2022-07-01,E-coli,8.9,E-coli__Third Generation Cephalosporins__South West,South West,1.34
11224,South West,Amikacin,2022-07-01,K-pneumoniae,0.88,K-pneumoniae__Amikacin__South West,South West,1.34
11225,South West,Carbapenems,2022-07-01,K-pneumoniae,2.1,K-pneumoniae__Carbapenems__South West,South West,1.34
11226,South West,Ciprofloxacin,2022-07-01,K-pneumoniae,8.89,K-pneumoniae__Ciprofloxacin__South West,South West,1.34
11227,South West,Co-amoxiclav,2022-07-01,K-pneumoniae,17.61,K-pneumoniae__Co-amoxiclav__South West,South West,1.34
11228,South West,Gentamicin,2022-07-01,K-pneumoniae,2.78,K-pneumoniae__Gentamicin__South West,South West,1.34
11229,South West,Piperacillin with tazobactam,2022-07-01,K-pneumoniae,11.27,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.34
11230,South West,Third Generation Cephalosporins,2022-07-01,K-pneumoniae,10.27,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.34
11231,South West,Amikacin,2022-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.34
11232,South West,Carbapenems,2022-07-01,P-aeruginosa,4.05,P-aeruginosa__Carbapenems__South West,South West,1.34
11233,South West,Ceftazidime,2022-07-01,P-aeruginosa,6.49,P-aeruginosa__Ceftazidime__South West,South West,1.34
11234,South West,Ciprofloxacin,2022-07-01,P-aeruginosa,2.53,P-aeruginosa__Ciprofloxacin__South West,South West,1.34
11235,South West,Piperacillin with tazobactam,2022-07-01,P-aeruginosa,6.33,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.34
11236,South West,Macrolides,2022-07-01,S-pneumoniae,2.99,S-pneumoniae__Macrolides__South West,South West,1.34
11237,South West,Penicillin,2022-07-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.34
11238,South West,Glycopeptides,2022-07-01,e-faecalis,1.33,e-faecalis__Glycopeptides__South West,South West,1.34
11239,South West,Glycopeptides,2022-07-01,e-faecium,19.57,e-faecium__Glycopeptides__South West,South West,1.34
11240,South West,Amikacin,2022-08-01,E-coli,1.8,E-coli__Amikacin__South West,South West,1.35
11241,South West,Carbapenems,2022-08-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.35
11242,South West,Ciprofloxacin,2022-08-01,E-coli,13.74,E-coli__Ciprofloxacin__South West,South West,1.35
11243,South West,Co-amoxiclav,2022-08-01,E-coli,37.33,E-coli__Co-amoxiclav__South West,South West,1.35
11244,South West,Gentamicin,2022-08-01,E-coli,9.39,E-coli__Gentamicin__South West,South West,1.35
11245,South West,Piperacillin with tazobactam,2022-08-01,E-coli,9.75,E-coli__Piperacillin with tazobactam__South West,South West,1.35
11246,South West,Third Generation Cephalosporins,2022-08-01,E-coli,8.81,E-coli__Third Generation Cephalosporins__South West,South West,1.35
11247,South West,Amikacin,2022-08-01,K-pneumoniae,0.85,K-pneumoniae__Amikacin__South West,South West,1.35
11248,South West,Carbapenems,2022-08-01,K-pneumoniae,1.96,K-pneumoniae__Carbapenems__South West,South West,1.35
11249,South West,Ciprofloxacin,2022-08-01,K-pneumoniae,11.03,K-pneumoniae__Ciprofloxacin__South West,South West,1.35
11250,South West,Co-amoxiclav,2022-08-01,K-pneumoniae,22.0,K-pneumoniae__Co-amoxiclav__South West,South West,1.35
11251,South West,Gentamicin,2022-08-01,K-pneumoniae,6.54,K-pneumoniae__Gentamicin__South West,South West,1.35
11252,South West,Piperacillin with tazobactam,2022-08-01,K-pneumoniae,16.11,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.35
11253,South West,Third Generation Cephalosporins,2022-08-01,K-pneumoniae,10.32,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.35
11254,South West,Amikacin,2022-08-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.35
11255,South West,Carbapenems,2022-08-01,P-aeruginosa,6.1,P-aeruginosa__Carbapenems__South West,South West,1.35
11256,South West,Ceftazidime,2022-08-01,P-aeruginosa,7.32,P-aeruginosa__Ceftazidime__South West,South West,1.35
11257,South West,Ciprofloxacin,2022-08-01,P-aeruginosa,1.14,P-aeruginosa__Ciprofloxacin__South West,South West,1.35
11258,South West,Piperacillin with tazobactam,2022-08-01,P-aeruginosa,5.75,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.35
11259,South West,Macrolides,2022-08-01,S-pneumoniae,1.67,S-pneumoniae__Macrolides__South West,South West,1.35
11260,South West,Penicillin,2022-08-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__South West,South West,1.35
11261,South West,Glycopeptides,2022-08-01,e-faecalis,1.25,e-faecalis__Glycopeptides__South West,South West,1.35
11262,South West,Glycopeptides,2022-08-01,e-faecium,21.18,e-faecium__Glycopeptides__South West,South West,1.35
11263,South West,Amikacin,2022-09-01,E-coli,1.61,E-coli__Amikacin__South West,South West,1.35
11264,South West,Carbapenems,2022-09-01,E-coli,0.0,E-coli__Carbapenems__South West,South West,1.35
11265,South West,Ciprofloxacin,2022-09-01,E-coli,13.07,E-coli__Ciprofloxacin__South West,South West,1.35
11266,South West,Co-amoxiclav,2022-09-01,E-coli,40.76,E-coli__Co-amoxiclav__South West,South West,1.35
11267,South West,Gentamicin,2022-09-01,E-coli,8.91,E-coli__Gentamicin__South West,South West,1.35
11268,South West,Piperacillin with tazobactam,2022-09-01,E-coli,10.17,E-coli__Piperacillin with tazobactam__South West,South West,1.35
11269,South West,Third Generation Cephalosporins,2022-09-01,E-coli,10.19,E-coli__Third Generation Cephalosporins__South West,South West,1.35
11270,South West,Amikacin,2022-09-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__South West,South West,1.35
11271,South West,Carbapenems,2022-09-01,K-pneumoniae,1.27,K-pneumoniae__Carbapenems__South West,South West,1.35
11272,South West,Ciprofloxacin,2022-09-01,K-pneumoniae,8.45,K-pneumoniae__Ciprofloxacin__South West,South West,1.35
11273,South West,Co-amoxiclav,2022-09-01,K-pneumoniae,22.37,K-pneumoniae__Co-amoxiclav__South West,South West,1.35
11274,South West,Gentamicin,2022-09-01,K-pneumoniae,8.86,K-pneumoniae__Gentamicin__South West,South West,1.35
11275,South West,Piperacillin with tazobactam,2022-09-01,K-pneumoniae,12.42,K-pneumoniae__Piperacillin with tazobactam__South West,South West,1.35
11276,South West,Third Generation Cephalosporins,2022-09-01,K-pneumoniae,10.69,K-pneumoniae__Third Generation Cephalosporins__South West,South West,1.35
11277,South West,Amikacin,2022-09-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__South West,South West,1.35
11278,South West,Carbapenems,2022-09-01,P-aeruginosa,8.24,P-aeruginosa__Carbapenems__South West,South West,1.35
11279,South West,Ceftazidime,2022-09-01,P-aeruginosa,11.63,P-aeruginosa__Ceftazidime__South West,South West,1.35
11280,South West,Ciprofloxacin,2022-09-01,P-aeruginosa,3.26,P-aeruginosa__Ciprofloxacin__South West,South West,1.35
11281,South West,Piperacillin with tazobactam,2022-09-01,P-aeruginosa,6.74,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.35
11282,South West,Macrolides,2022-09-01,S-pneumoniae,5.26,S-pneumoniae__Macrolides__South West,South West,1.35
