theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric-value
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/06/2022,4.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/05/2022,4.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/04/2022,3.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/03/2022,1.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/02/2022,1.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/01/2022,2.05,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/12/2021,2.81,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/11/2021,2.02,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/10/2021,1.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/09/2021,1.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/08/2021,1.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/07/2021,0.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/06/2021,0,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/05/2021,0,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/04/2021,0.87,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/03/2021,0.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/02/2021,1.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/01/2021,2.38,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/12/2020,2.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/11/2020,1.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/10/2020,0,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/09/2020,0.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/08/2020,0.51,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/06/2025,20.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/05/2025,20.07,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/04/2025,19.92,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/03/2025,14.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/02/2025,17.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/01/2025,16.78,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/12/2024,19.58,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/11/2024,18.75,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/10/2024,18.86,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/09/2024,20,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/08/2024,19.08,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/07/2024,22.96,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/06/2024,21.83,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/05/2024,22.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/04/2024,16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/03/2024,13.91,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/02/2024,15.02,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/01/2024,19.34,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/12/2023,20.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/11/2023,18.49,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/10/2023,18.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/09/2023,16.49,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/08/2023,15.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/07/2023,13.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/06/2023,19.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/05/2023,20.61,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/04/2023,20.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/03/2023,18.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/02/2023,20.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/01/2023,21.6,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/12/2022,21.2,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/11/2022,17.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/10/2022,15.38,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/09/2022,14.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/08/2022,16.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/07/2022,17.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/06/2022,16.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/05/2022,17.07,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/04/2022,18.75,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/03/2022,16.82,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/02/2022,17.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/01/2022,15.97,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/12/2021,17.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/11/2021,16.87,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/10/2021,18.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/09/2021,18.78,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/08/2021,16.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/07/2021,13.53,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/06/2021,13.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/05/2021,16.28,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/04/2021,17.49,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/03/2021,13.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/02/2021,11.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/01/2021,12.14,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/12/2020,18.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/11/2020,18.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/10/2020,18.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/09/2020,16.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/08/2020,17.19,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/06/2025,40.32,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/05/2025,42.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/04/2025,42.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/03/2025,40.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/02/2025,39.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/01/2025,40.32,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/12/2024,39.46,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/11/2024,38.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/10/2024,35.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/09/2024,37.28,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/08/2024,38.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/07/2024,41.3,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/06/2024,37.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,North West,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/05/2024,36.76,FALSE,
