,geography,stratum,date,organism,resistance_pct
2333,South East,Gentamicin,2023-01-04,K-pneumoniae,9.65
2334,South East,Gentamicin,2023-01-05,K-pneumoniae,9.4
2335,South East,Gentamicin,2023-01-06,K-pneumoniae,9.65
2336,South East,Gentamicin,2023-01-07,K-pneumoniae,8.65
2337,South East,Gentamicin,2023-01-08,K-pneumoniae,9.19
2338,South East,Gentamicin,2023-01-09,K-pneumoniae,10.67
2339,South East,Gentamicin,2023-01-10,K-pneumoniae,13.76
2340,South East,Gentamicin,2023-01-11,K-pneumoniae,13.27
2341,South East,Gentamicin,2023-01-12,K-pneumoniae,14.01
2342,South East,Gentamicin,2024-01-01,K-pneumoniae,13.27
2343,South East,Gentamicin,2024-01-02,K-pneumoniae,12.98
2344,South East,Gentamicin,2024-01-03,K-pneumoniae,11.07
2345,South East,Gentamicin,2024-01-04,K-pneumoniae,11.48
2346,South East,Gentamicin,2024-01-05,K-pneumoniae,12.46
2347,South East,Gentamicin,2024-01-06,K-pneumoniae,14.14
2348,South East,Gentamicin,2024-01-07,K-pneumoniae,14.79
2349,South East,Gentamicin,2024-01-08,K-pneumoniae,15.43
2350,South East,Gentamicin,2024-01-09,K-pneumoniae,15.36
2351,South East,Gentamicin,2024-01-10,K-pneumoniae,13.59
2352,South East,Gentamicin,2024-01-11,K-pneumoniae,11.96
2353,South East,Gentamicin,2024-01-12,K-pneumoniae,9.58
2354,South East,Gentamicin,2025-01-01,K-pneumoniae,10.22
2355,South East,Gentamicin,2025-01-02,K-pneumoniae,11.3
2356,South East,Gentamicin,2025-01-03,K-pneumoniae,12.24
2357,South East,Gentamicin,2025-01-04,K-pneumoniae,9.75
2358,South East,Gentamicin,2025-01-05,K-pneumoniae,9.12
2359,South East,Gentamicin,2025-01-06,K-pneumoniae,6.87
2360,South East,Piperacillin with tazobactam,2020-01-08,K-pneumoniae,13.38
2361,South East,Piperacillin with tazobactam,2020-01-09,K-pneumoniae,16.07
2362,South East,Piperacillin with tazobactam,2020-01-10,K-pneumoniae,15.38
2363,South East,Piperacillin with tazobactam,2020-01-11,K-pneumoniae,16.76
2364,South East,Piperacillin with tazobactam,2020-01-12,K-pneumoniae,15.62
2365,South East,Piperacillin with tazobactam,2021-01-01,K-pneumoniae,17.28
2366,South East,Piperacillin with tazobactam,2021-01-02,K-pneumoniae,16.0
2367,South East,Piperacillin with tazobactam,2021-01-03,K-pneumoniae,15.53
2368,South East,Piperacillin with tazobactam,2021-01-04,K-pneumoniae,14.69
2369,South East,Piperacillin with tazobactam,2021-01-05,K-pneumoniae,14.47
2370,South East,Piperacillin with tazobactam,2021-01-06,K-pneumoniae,14.29
2371,South East,Piperacillin with tazobactam,2021-01-07,K-pneumoniae,11.9
2372,South East,Piperacillin with tazobactam,2021-01-08,K-pneumoniae,9.47
2373,South East,Piperacillin with tazobactam,2021-01-09,K-pneumoniae,11.92
2374,South East,Piperacillin with tazobactam,2021-01-10,K-pneumoniae,13.27
2375,South East,Piperacillin with tazobactam,2021-01-11,K-pneumoniae,20.35
2376,South East,Piperacillin with tazobactam,2021-01-12,K-pneumoniae,23.81
2377,South East,Piperacillin with tazobactam,2022-01-01,K-pneumoniae,25.76
2378,South East,Piperacillin with tazobactam,2022-01-02,K-pneumoniae,19.76
2379,South East,Piperacillin with tazobactam,2022-01-03,K-pneumoniae,19.59
2380,South East,Piperacillin with tazobactam,2022-01-04,K-pneumoniae,18.49
2381,South East,Piperacillin with tazobactam,2022-01-05,K-pneumoniae,24.46
2382,South East,Piperacillin with tazobactam,2022-01-06,K-pneumoniae,21.05
2383,South East,Piperacillin with tazobactam,2022-01-07,K-pneumoniae,17.26
2384,South East,Piperacillin with tazobactam,2022-01-08,K-pneumoniae,16.67
2385,South East,Piperacillin with tazobactam,2022-01-09,K-pneumoniae,16.28
2386,South East,Piperacillin with tazobactam,2022-01-10,K-pneumoniae,16.83
2387,South East,Piperacillin with tazobactam,2022-01-11,K-pneumoniae,16.75
2388,South East,Piperacillin with tazobactam,2022-01-12,K-pneumoniae,15.64
2389,South East,Piperacillin with tazobactam,2023-01-01,K-pneumoniae,19.44
2390,South East,Piperacillin with tazobactam,2023-01-02,K-pneumoniae,18.23
2391,South East,Piperacillin with tazobactam,2023-01-03,K-pneumoniae,18.62
2392,South East,Piperacillin with tazobactam,2023-01-04,K-pneumoniae,17.78
2393,South East,Piperacillin with tazobactam,2023-01-05,K-pneumoniae,16.39
2394,South East,Piperacillin with tazobactam,2023-01-06,K-pneumoniae,18.28
2395,South East,Piperacillin with tazobactam,2023-01-07,K-pneumoniae,15.26
2396,South East,Piperacillin with tazobactam,2023-01-08,K-pneumoniae,18.27
2397,South East,Piperacillin with tazobactam,2023-01-09,K-pneumoniae,19.52
2398,South East,Piperacillin with tazobactam,2023-01-10,K-pneumoniae,17.8
2399,South East,Piperacillin with tazobactam,2023-01-11,K-pneumoniae,17.94
2400,South East,Piperacillin with tazobactam,2023-01-12,K-pneumoniae,17.27
2401,South East,Piperacillin with tazobactam,2024-01-01,K-pneumoniae,22.28
2402,South East,Piperacillin with tazobactam,2024-01-02,K-pneumoniae,24.32
2403,South East,Piperacillin with tazobactam,2024-01-03,K-pneumoniae,23.86
2404,South East,Piperacillin with tazobactam,2024-01-04,K-pneumoniae,24.26
2405,South East,Piperacillin with tazobactam,2024-01-05,K-pneumoniae,22.41
2406,South East,Piperacillin with tazobactam,2024-01-06,K-pneumoniae,20.66
2407,South East,Piperacillin with tazobactam,2024-01-07,K-pneumoniae,19.82
2408,South East,Piperacillin with tazobactam,2024-01-08,K-pneumoniae,20.08
2409,South East,Piperacillin with tazobactam,2024-01-09,K-pneumoniae,24.81
2410,South East,Piperacillin with tazobactam,2024-01-10,K-pneumoniae,22.34
2411,South East,Piperacillin with tazobactam,2024-01-11,K-pneumoniae,20.83
2412,South East,Piperacillin with tazobactam,2024-01-12,K-pneumoniae,17.87
2413,South East,Piperacillin with tazobactam,2025-01-01,K-pneumoniae,20.19
2414,South East,Piperacillin with tazobactam,2025-01-02,K-pneumoniae,19.66
2415,South East,Piperacillin with tazobactam,2025-01-03,K-pneumoniae,18.98
2416,South East,Piperacillin with tazobactam,2025-01-04,K-pneumoniae,19.16
2417,South East,Piperacillin with tazobactam,2025-01-05,K-pneumoniae,18.6
2418,South East,Piperacillin with tazobactam,2025-01-06,K-pneumoniae,18.28
2419,South East,Third Generation Cephalosporins,2020-01-08,K-pneumoniae,16.74
2420,South East,Third Generation Cephalosporins,2020-01-09,K-pneumoniae,15.49
2421,South East,Third Generation Cephalosporins,2020-01-10,K-pneumoniae,16.13
2422,South East,Third Generation Cephalosporins,2020-01-11,K-pneumoniae,16.99
2423,South East,Third Generation Cephalosporins,2020-01-12,K-pneumoniae,17.04
2424,South East,Third Generation Cephalosporins,2021-01-01,K-pneumoniae,17.54
2425,South East,Third Generation Cephalosporins,2021-01-02,K-pneumoniae,17.84
2426,South East,Third Generation Cephalosporins,2021-01-03,K-pneumoniae,16.81
2427,South East,Third Generation Cephalosporins,2021-01-04,K-pneumoniae,16.11
2428,South East,Third Generation Cephalosporins,2021-01-05,K-pneumoniae,15.53
2429,South East,Third Generation Cephalosporins,2021-01-06,K-pneumoniae,14.15
2430,South East,Third Generation Cephalosporins,2021-01-07,K-pneumoniae,12.66
2431,South East,Third Generation Cephalosporins,2021-01-08,K-pneumoniae,12.13
2432,South East,Third Generation Cephalosporins,2021-01-09,K-pneumoniae,14.61
2433,South East,Third Generation Cephalosporins,2021-01-10,K-pneumoniae,15.53
2434,South East,Third Generation Cephalosporins,2021-01-11,K-pneumoniae,20.27
2435,South East,Third Generation Cephalosporins,2021-01-12,K-pneumoniae,20.63
2436,South East,Third Generation Cephalosporins,2022-01-01,K-pneumoniae,22.06
2437,South East,Third Generation Cephalosporins,2022-01-02,K-pneumoniae,16.0
2438,South East,Third Generation Cephalosporins,2022-01-03,K-pneumoniae,17.62
2439,South East,Third Generation Cephalosporins,2022-01-04,K-pneumoniae,15.89
2440,South East,Third Generation Cephalosporins,2022-01-05,K-pneumoniae,17.21
2441,South East,Third Generation Cephalosporins,2022-01-06,K-pneumoniae,15.45
2442,South East,Third Generation Cephalosporins,2022-01-07,K-pneumoniae,14.11
2443,South East,Third Generation Cephalosporins,2022-01-08,K-pneumoniae,14.96
2444,South East,Third Generation Cephalosporins,2022-01-09,K-pneumoniae,13.46
2445,South East,Third Generation Cephalosporins,2022-01-10,K-pneumoniae,15.51
2446,South East,Third Generation Cephalosporins,2022-01-11,K-pneumoniae,16.61
2447,South East,Third Generation Cephalosporins,2022-01-12,K-pneumoniae,17.14
2448,South East,Third Generation Cephalosporins,2023-01-01,K-pneumoniae,17.15
2449,South East,Third Generation Cephalosporins,2023-01-02,K-pneumoniae,16.61
2450,South East,Third Generation Cephalosporins,2023-01-03,K-pneumoniae,17.27
2451,South East,Third Generation Cephalosporins,2023-01-04,K-pneumoniae,17.28
2452,South East,Third Generation Cephalosporins,2023-01-05,K-pneumoniae,18.12
2453,South East,Third Generation Cephalosporins,2023-01-06,K-pneumoniae,17.82
2454,South East,Third Generation Cephalosporins,2023-01-07,K-pneumoniae,16.07
2455,South East,Third Generation Cephalosporins,2023-01-08,K-pneumoniae,15.13
2456,South East,Third Generation Cephalosporins,2023-01-09,K-pneumoniae,16.61
2457,South East,Third Generation Cephalosporins,2023-01-10,K-pneumoniae,16.71
2458,South East,Third Generation Cephalosporins,2023-01-11,K-pneumoniae,16.16
2459,South East,Third Generation Cephalosporins,2023-01-12,K-pneumoniae,16.05
2460,South East,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,16.5
2461,South East,Third Generation Cephalosporins,2024-01-02,K-pneumoniae,16.61
2462,South East,Third Generation Cephalosporins,2024-01-03,K-pneumoniae,15.1
2463,South East,Third Generation Cephalosporins,2024-01-04,K-pneumoniae,15.28
2464,South East,Third Generation Cephalosporins,2024-01-05,K-pneumoniae,15.85
2465,South East,Third Generation Cephalosporins,2024-01-06,K-pneumoniae,17.55
2466,South East,Third Generation Cephalosporins,2024-01-07,K-pneumoniae,18.15
2467,South East,Third Generation Cephalosporins,2024-01-08,K-pneumoniae,19.58
2468,South East,Third Generation Cephalosporins,2024-01-09,K-pneumoniae,20.52
2469,South East,Third Generation Cephalosporins,2024-01-10,K-pneumoniae,20.73
2470,South East,Third Generation Cephalosporins,2024-01-11,K-pneumoniae,17.22
2471,South East,Third Generation Cephalosporins,2024-01-12,K-pneumoniae,14.73
2472,South East,Third Generation Cephalosporins,2025-01-01,K-pneumoniae,13.69
2473,South East,Third Generation Cephalosporins,2025-01-02,K-pneumoniae,15.58
2474,South East,Third Generation Cephalosporins,2025-01-03,K-pneumoniae,17.04
2475,South East,Third Generation Cephalosporins,2025-01-04,K-pneumoniae,16.72
2476,South East,Third Generation Cephalosporins,2025-01-05,K-pneumoniae,16.34
2477,South East,Third Generation Cephalosporins,2025-01-06,K-pneumoniae,14.33
2478,South West,Amikacin,2020-01-08,K-pneumoniae,1.67
2479,South West,Amikacin,2020-01-09,K-pneumoniae,0.81
2480,South West,Amikacin,2020-01-10,K-pneumoniae,0.0
2481,South West,Amikacin,2020-01-11,K-pneumoniae,0.0
2482,South West,Amikacin,2020-01-12,K-pneumoniae,0.0
2483,South West,Amikacin,2021-01-01,K-pneumoniae,0.0
2484,South West,Amikacin,2021-01-02,K-pneumoniae,0.0
2485,South West,Amikacin,2021-01-03,K-pneumoniae,0.0
2486,South West,Amikacin,2021-01-04,K-pneumoniae,0.0
2487,South West,Amikacin,2021-01-05,K-pneumoniae,0.0
2488,South West,Amikacin,2021-01-06,K-pneumoniae,0.0
2489,South West,Amikacin,2021-01-07,K-pneumoniae,0.0
2490,South West,Amikacin,2021-01-08,K-pneumoniae,0.0
2491,South West,Amikacin,2021-01-09,K-pneumoniae,0.0
2492,South West,Amikacin,2021-01-10,K-pneumoniae,0.0
2493,South West,Amikacin,2021-01-11,K-pneumoniae,0.0
2494,South West,Amikacin,2021-01-12,K-pneumoniae,0.0
2495,South West,Amikacin,2022-01-01,K-pneumoniae,0.0
2496,South West,Amikacin,2022-01-02,K-pneumoniae,0.0
2497,South West,Amikacin,2022-01-03,K-pneumoniae,1.0
2498,South West,Amikacin,2022-01-04,K-pneumoniae,1.08
2499,South West,Amikacin,2022-01-05,K-pneumoniae,0.95
2500,South West,Amikacin,2022-01-06,K-pneumoniae,0.93
2501,South West,Amikacin,2022-01-07,K-pneumoniae,0.88
2502,South West,Amikacin,2022-01-08,K-pneumoniae,0.85
2503,South West,Amikacin,2022-01-09,K-pneumoniae,0.0
2504,South West,Amikacin,2022-01-10,K-pneumoniae,0.0
2505,South West,Amikacin,2022-01-11,K-pneumoniae,0.89
2506,South West,Amikacin,2022-01-12,K-pneumoniae,0.89
2507,South West,Amikacin,2023-01-01,K-pneumoniae,0.82
2508,South West,Amikacin,2023-01-02,K-pneumoniae,0.0
2509,South West,Amikacin,2023-01-03,K-pneumoniae,0.0
2510,South West,Amikacin,2023-01-04,K-pneumoniae,1.05
2511,South West,Amikacin,2023-01-05,K-pneumoniae,2.04
2512,South West,Amikacin,2023-01-06,K-pneumoniae,1.94
2513,South West,Amikacin,2023-01-07,K-pneumoniae,0.8
2514,South West,Amikacin,2023-01-08,K-pneumoniae,0.0
2515,South West,Amikacin,2023-01-09,K-pneumoniae,0.0
2516,South West,Amikacin,2023-01-10,K-pneumoniae,0.0
2517,South West,Amikacin,2023-01-11,K-pneumoniae,0.0
2518,South West,Amikacin,2023-01-12,K-pneumoniae,0.65
2519,South West,Amikacin,2024-01-01,K-pneumoniae,0.63
2520,South West,Amikacin,2024-01-02,K-pneumoniae,0.74
2521,South West,Amikacin,2024-01-03,K-pneumoniae,0.0
2522,South West,Amikacin,2024-01-04,K-pneumoniae,0.79
2523,South West,Amikacin,2024-01-05,K-pneumoniae,1.49
2524,South West,Amikacin,2024-01-06,K-pneumoniae,1.59
2525,South West,Amikacin,2024-01-07,K-pneumoniae,0.78
2526,South West,Amikacin,2024-01-08,K-pneumoniae,0.0
2527,South West,Amikacin,2024-01-09,K-pneumoniae,0.0
2528,South West,Amikacin,2024-01-10,K-pneumoniae,0.0
2529,South West,Amikacin,2024-01-11,K-pneumoniae,0.0
2530,South West,Amikacin,2024-01-12,K-pneumoniae,0.0
2531,South West,Amikacin,2025-01-01,K-pneumoniae,0.0
2532,South West,Amikacin,2025-01-02,K-pneumoniae,0.0
2533,South West,Amikacin,2025-01-03,K-pneumoniae,0.0
2534,South West,Amikacin,2025-01-04,K-pneumoniae,1.11
2535,South West,Amikacin,2025-01-05,K-pneumoniae,0.95
2536,South West,Amikacin,2025-01-06,K-pneumoniae,0.91
2537,South West,Carbapenems,2020-01-08,K-pneumoniae,0.0
2538,South West,Carbapenems,2020-01-09,K-pneumoniae,0.0
2539,South West,Carbapenems,2020-01-10,K-pneumoniae,0.0
2540,South West,Carbapenems,2020-01-11,K-pneumoniae,0.86
2541,South West,Carbapenems,2020-01-12,K-pneumoniae,0.84
2542,South West,Carbapenems,2021-01-01,K-pneumoniae,0.73
2543,South West,Carbapenems,2021-01-02,K-pneumoniae,0.0
2544,South West,Carbapenems,2021-01-03,K-pneumoniae,0.0
2545,South West,Carbapenems,2021-01-04,K-pneumoniae,0.66
2546,South West,Carbapenems,2021-01-05,K-pneumoniae,0.65
2547,South West,Carbapenems,2021-01-06,K-pneumoniae,0.75
2548,South West,Carbapenems,2021-01-07,K-pneumoniae,0.0
2549,South West,Carbapenems,2021-01-08,K-pneumoniae,0.0
2550,South West,Carbapenems,2021-01-09,K-pneumoniae,0.0
2551,South West,Carbapenems,2021-01-10,K-pneumoniae,0.0
2552,South West,Carbapenems,2021-01-11,K-pneumoniae,0.55
2553,South West,Carbapenems,2021-01-12,K-pneumoniae,0.52
2554,South West,Carbapenems,2022-01-01,K-pneumoniae,0.6
2555,South West,Carbapenems,2022-01-02,K-pneumoniae,0.0
2556,South West,Carbapenems,2022-01-03,K-pneumoniae,0.0
2557,South West,Carbapenems,2022-01-04,K-pneumoniae,0.0
2558,South West,Carbapenems,2022-01-05,K-pneumoniae,0.69
2559,South West,Carbapenems,2022-01-06,K-pneumoniae,1.43
2560,South West,Carbapenems,2022-01-07,K-pneumoniae,2.1
2561,South West,Carbapenems,2022-01-08,K-pneumoniae,1.96
2562,South West,Carbapenems,2022-01-09,K-pneumoniae,1.27
2563,South West,Carbapenems,2022-01-10,K-pneumoniae,0.63
2564,South West,Carbapenems,2022-01-11,K-pneumoniae,0.0
2565,South West,Carbapenems,2022-01-12,K-pneumoniae,0.0
2566,South West,Carbapenems,2023-01-01,K-pneumoniae,0.0
2567,South West,Carbapenems,2023-01-02,K-pneumoniae,0.0
2568,South West,Carbapenems,2023-01-03,K-pneumoniae,0.0
2569,South West,Carbapenems,2023-01-04,K-pneumoniae,0.0
2570,South West,Carbapenems,2023-01-05,K-pneumoniae,0.0
2571,South West,Carbapenems,2023-01-06,K-pneumoniae,0.0
2572,South West,Carbapenems,2023-01-07,K-pneumoniae,0.56
2573,South West,Carbapenems,2023-01-08,K-pneumoniae,0.5
2574,South West,Carbapenems,2023-01-09,K-pneumoniae,0.92
2575,South West,Carbapenems,2023-01-10,K-pneumoniae,0.48
2576,South West,Carbapenems,2023-01-11,K-pneumoniae,0.47
2577,South West,Carbapenems,2023-01-12,K-pneumoniae,0.0
2578,South West,Carbapenems,2024-01-01,K-pneumoniae,0.47
2579,South West,Carbapenems,2024-01-02,K-pneumoniae,0.54
2580,South West,Carbapenems,2024-01-03,K-pneumoniae,0.61
2581,South West,Carbapenems,2024-01-04,K-pneumoniae,0.0
2582,South West,Carbapenems,2024-01-05,K-pneumoniae,0.0
2583,South West,Carbapenems,2024-01-06,K-pneumoniae,0.0
2584,South West,Carbapenems,2024-01-07,K-pneumoniae,0.0
2585,South West,Carbapenems,2024-01-08,K-pneumoniae,0.0
2586,South West,Carbapenems,2024-01-09,K-pneumoniae,0.53
2587,South West,Carbapenems,2024-01-10,K-pneumoniae,1.1
2588,South West,Carbapenems,2024-01-11,K-pneumoniae,1.74
2589,South West,Carbapenems,2024-01-12,K-pneumoniae,1.1
2590,South West,Carbapenems,2025-01-01,K-pneumoniae,0.58
2591,South West,Carbapenems,2025-01-02,K-pneumoniae,0.0
2592,South West,Carbapenems,2025-01-03,K-pneumoniae,0.0
2593,South West,Carbapenems,2025-01-04,K-pneumoniae,0.0
2594,South West,Carbapenems,2025-01-05,K-pneumoniae,0.0
2595,South West,Carbapenems,2025-01-06,K-pneumoniae,0.0
2596,South West,Ciprofloxacin,2020-01-08,K-pneumoniae,9.77
2597,South West,Ciprofloxacin,2020-01-09,K-pneumoniae,6.67
2598,South West,Ciprofloxacin,2020-01-10,K-pneumoniae,7.76
2599,South West,Ciprofloxacin,2020-01-11,K-pneumoniae,4.76
2600,South West,Ciprofloxacin,2020-01-12,K-pneumoniae,8.18
2601,South West,Ciprofloxacin,2021-01-01,K-pneumoniae,12.0
2602,South West,Ciprofloxacin,2021-01-02,K-pneumoniae,12.4
2603,South West,Ciprofloxacin,2021-01-03,K-pneumoniae,13.77
2604,South West,Ciprofloxacin,2021-01-04,K-pneumoniae,13.24
2605,South West,Ciprofloxacin,2021-01-05,K-pneumoniae,11.76
2606,South West,Ciprofloxacin,2021-01-06,K-pneumoniae,9.48
2607,South West,Ciprofloxacin,2021-01-07,K-pneumoniae,5.98
2608,South West,Ciprofloxacin,2021-01-08,K-pneumoniae,6.14
2609,South West,Ciprofloxacin,2021-01-09,K-pneumoniae,6.72
2610,South West,Ciprofloxacin,2021-01-10,K-pneumoniae,9.46
2611,South West,Ciprofloxacin,2021-01-11,K-pneumoniae,11.33
2612,South West,Ciprofloxacin,2021-01-12,K-pneumoniae,10.49
2613,South West,Ciprofloxacin,2022-01-01,K-pneumoniae,10.49
2614,South West,Ciprofloxacin,2022-01-02,K-pneumoniae,9.56
2615,South West,Ciprofloxacin,2022-01-03,K-pneumoniae,12.7
2616,South West,Ciprofloxacin,2022-01-04,K-pneumoniae,9.92
2617,South West,Ciprofloxacin,2022-01-05,K-pneumoniae,8.89
2618,South West,Ciprofloxacin,2022-01-06,K-pneumoniae,8.4
2619,South West,Ciprofloxacin,2022-01-07,K-pneumoniae,8.89
2620,South West,Ciprofloxacin,2022-01-08,K-pneumoniae,11.03
2621,South West,Ciprofloxacin,2022-01-09,K-pneumoniae,8.45
2622,South West,Ciprofloxacin,2022-01-10,K-pneumoniae,7.97
2623,South West,Ciprofloxacin,2022-01-11,K-pneumoniae,7.43
2624,South West,Ciprofloxacin,2022-01-12,K-pneumoniae,10.2
2625,South West,Ciprofloxacin,2023-01-01,K-pneumoniae,11.11
2626,South West,Ciprofloxacin,2023-01-02,K-pneumoniae,9.22
2627,South West,Ciprofloxacin,2023-01-03,K-pneumoniae,6.56
2628,South West,Ciprofloxacin,2023-01-04,K-pneumoniae,6.31
2629,South West,Ciprofloxacin,2023-01-05,K-pneumoniae,11.57
2630,South West,Ciprofloxacin,2023-01-06,K-pneumoniae,14.84
2631,South West,Ciprofloxacin,2023-01-07,K-pneumoniae,14.94
2632,South West,Ciprofloxacin,2023-01-08,K-pneumoniae,11.86
2633,South West,Ciprofloxacin,2023-01-09,K-pneumoniae,9.18
2634,South West,Ciprofloxacin,2023-01-10,K-pneumoniae,9.9
2635,South West,Ciprofloxacin,2023-01-11,K-pneumoniae,11.52
2636,South West,Ciprofloxacin,2023-01-12,K-pneumoniae,14.29
2637,South West,Ciprofloxacin,2024-01-01,K-pneumoniae,15.85
2638,South West,Ciprofloxacin,2024-01-02,K-pneumoniae,13.94
2639,South West,Ciprofloxacin,2024-01-03,K-pneumoniae,12.0
2640,South West,Ciprofloxacin,2024-01-04,K-pneumoniae,8.7
2641,South West,Ciprofloxacin,2024-01-05,K-pneumoniae,9.82
2642,South West,Ciprofloxacin,2024-01-06,K-pneumoniae,10.6
2643,South West,Ciprofloxacin,2024-01-07,K-pneumoniae,12.24
2644,South West,Ciprofloxacin,2024-01-08,K-pneumoniae,13.38
2645,South West,Ciprofloxacin,2024-01-09,K-pneumoniae,12.79
2646,South West,Ciprofloxacin,2024-01-10,K-pneumoniae,10.43
2647,South West,Ciprofloxacin,2024-01-11,K-pneumoniae,10.81
2648,South West,Ciprofloxacin,2024-01-12,K-pneumoniae,16.34
2649,South West,Ciprofloxacin,2025-01-01,K-pneumoniae,16.44
2650,South West,Ciprofloxacin,2025-01-02,K-pneumoniae,17.61
